State FIPS Code,Premature Death Black,Premature Death White,FIPS Code
20,,10085.038413,20013
20,,8860.2854779,20015
20,,7666.7769626,20017
20,,12191.135569,20019
20,,12556.939894,20021
20,,8975.6109793,20023
20,,14816.352326,20025
20,,5749.8780164,20027
20,,10397.340529,20029
20,,7895.5174475,20031
20,,9925.7543588,20033
20,,9912.5915639,20035
20,16491.962484,11649.233906,20037
20,,10010.944494,20039
20,,11803.948536,20041
20,,6349.9212011,20043
20,10743.294966,6108.9342101,20045
20,,26010.456554,20047
20,,11568.563264,20049
20,,6090.7541651,20051
20,,8327.7103811,20053
20,,11113.682528,20055
20,,10428.539498,20057
20,,8868.5145086,20059
20,15048.101076,12556.168248,20061
20,,7304.2959152,20063
20,,9943.6791201,20065
20,,4331.3297431,20067
20,,8470.4538992,20069
20,,13746.041544,20071
20,,11151.64424,20073
20,,9558.3463396,20075
20,,9299.199999,20077
20,,9421.2692547,20079
20,,6585.0120485,20081
20,,10511.864627,20083
20,,8149.8331908,20085
20,,8893.8651829,20087
20,,6966.1531662,20089
20,8236.5514963,4846.9803072,20091
20,,7070.4257771,20093
20,,20581.539664,20095
20,,10751.282237,20097
20,31325.326661,9340.9174533,20099
20,,11101.652529,20101
20,10068.734748,8427.1263518,20103
20,,10014.295783,20105
20,,14292.915942,20107
20,,9866.5985723,20109
20,,7938.223723,20111
20,,6645.8662504,20113
20,,8545.59232,20115
20,,8527.4554642,20117
20,,9635.1274496,20119
20,,8374.6492186,20121
20,,5023.686331,20123
20,28001.792012,12490.969576,20125
20,,10090.955397,20127
20,,12676.040989,20129
20,,5301.0442889,20131
20,,10872.935051,20133
20,,10846.201315,20135
20,,7741.0744749,20137
20,,9869.8036533,20139
20,,9964.5025773,20141
20,,10692.646239,20143
20,,10380.789191,20145
20,,9522.873468,20147
20,,7292.3771286,20149
20,,9015.6008773,20151
20,,8236.9323263,20153
20,15153.690502,9435.5561601,20155
20,,6741.5188137,20157
20,,8400.6861162,20159
20,14223.370783,4750.6768824,20161
20,,11763.948672,20163
20,,17834.155043,20165
20,,11294.684702,20167
20,19899.096805,9217.6252283,20169
20,,9325.6464735,20171
20,17747.525233,9500.4926638,20173
20,,11021.61108,20175
20,24073.169473,8678.5758079,20177
20,,11216.638985,20179
20,,9062.0416927,20181
20,,6684.9120904,20183
20,,10983.30154,20185
20,,,20187
20,,11002.118204,20189
20,,10654.667191,20191
20,,8517.3364155,20193
20,,4130.9290902,20195
20,,5496.9730291,20197
20,,,20199
20,,6144.7283847,20201
20,,14095.863233,20203
20,,11653.770179,20205
20,,11874.581937,20207
20,18999.133775,10645.618078,20209
21,16589.794837,11649.437717,21000
21,,13813.082041,21001
21,,11777.417637,21003
21,,10181.94443,21005
21,,12764.950753,21007
21,15602.36461,10371.780214,21009
21,,17042.0367,21011
21,,19734.135338,21013
21,6262.6946705,7318.6462359,21015
21,15055.035596,11785.976101,21017
21,,14186.144708,21019
21,14548.688006,10231.896812,21021
21,,14311.871471,21023
21,,19241.058296,21025
21,,12528.760214,21027
21,,10442.981889,21029
21,,11821.750772,21031
21,,12787.670606,21033
21,12904.710655,10371.563544,21035
21,13571.270883,8201.3083842,21037
21,,13933.029922,21039
21,,15156.788549,21041
21,,16131.719656,21043
21,,13432.333889,21045
21,19992.643823,12671.239034,21047
21,13029.595923,13256.062914,21049
21,,17504.07576,21051
21,,12961.490895,21053
21,,14144.760855,21055
21,,10406.496717,21057
21,10617.725331,10099.683312,21059
21,,9093.5690607,21061
21,,10788.098251,21063
21,,16983.071074,21065
21,14308.013133,8513.0479783,21067
21,,11534.163939,21069
21,,19610.240001,21071
21,11468.450812,12622.814017,21073
21,21357.245647,16583.803468,21075
21,,12425.267768,21077
21,,11202.971496,21079
21,,12824.361245,21081
21,20445.296015,11305.403845,21083
21,,14010.453383,21085
21,,11264.000023,21087
21,,12962.116247,21089
21,,9438.5900803,21091
21,12618.059349,11048.741851,21093
21,51329.093817,20460.640633,21095
21,,12598.741441,21097
21,9144.059798,11130.841582,21099
21,13800.065964,10938.271764,21101
21,,12932.346351,21103
21,,12872.261516,21105
21,16158.914438,11264.495215,21107
21,,13278.679087,21109
21,19464.083461,11456.461458,21111
21,18241.583997,9963.6376945,21113
21,,16547.929312,21115
21,14592.134031,8678.7644757,21117
21,,21455.873007,21119
21,,15623.853756,21121
21,,13033.47129,21123
21,,11893.765242,21125
21,,14597.483172,21127
21,,17384.035419,21129
21,,17067.405438,21131
21,,18879.298044,21133
21,,15783.931981,21135
21,,14656.018997,21137
21,,13100.982474,21139
21,15578.368429,10360.507902,21141
21,,9391.4629131,21143
21,22315.74474,10272.35743,21145
21,,16332.561631,21147
21,,8947.0907259,21149
21,12036.465405,11359.095674,21151
21,,19231.972621,21153
21,22326.40177,12462.583257,21155
21,,9522.8616602,21157
21,,16805.215815,21159
21,14025.782986,12353.606762,21161
21,,10013.803277,21163
21,,16217.142651,21165
21,12407.759209,11118.570134,21167
21,,12857.580339,21169
21,,10650.649837,21171
21,21540.551723,13258.14439,21173
21,,12661.19329,21175
21,12744.275225,12463.809545,21177
21,12774.439435,10713.43476,21179
21,,11397.355814,21181
21,,11817.48832,21183
21,12087.243496,5372.9314273,21185
21,,13151.423702,21187
21,,24855.394995,21189
21,,13394.33407,21191
21,46653.963529,21557.736024,21193
21,,16743.304792,21195
21,,17613.609518,21197
21,15071.613215,12892.069508,21199
21,,15031.26638,21201
21,,17277.588828,21203
21,,14344.282137,21205
21,,12774.443823,21207
21,12070.613129,9144.7621157,21209
21,12697.782003,9092.0896235,21211
21,17083.038381,10692.778246,21213
21,,8439.6841552,21215
21,21676.929905,13016.728489,21217
21,15348.372096,11581.97372,21219
21,17656.766361,12847.705145,21221
21,,12897.458905,21223
21,,10641.747396,21225
21,16568.060808,8575.0506113,21227
21,25972.36299,9626.0276216,21229
21,,13487.373308,21231
21,,16826.196312,21233
21,,17133.328262,21235
21,,22569.252107,21237
21,18571.575304,8736.9159723,21239
22,16930.209749,10366.388825,22000
22,22986.841533,12737.564501,22001
22,14125.435163,14186.213794,22003
22,13692.121802,7902.0945705,22005
22,18929.060686,9093.0362581,22007
22,18013.342106,13374.706546,22009
22,14809.074627,10671.121069,22011
22,24205.113625,14110.204327,22013
22,12368.320116,7970.7077845,22015
22,18596.038572,10007.653032,22017
22,16522.31326,10622.896487,22019
22,15373.565158,13929.814622,22021
22,,8278.1042747,22023
22,12405.592361,13920.961358,22025
22,12284.619752,11817.323198,22027
22,18526.112234,14041.501531,22029
22,17887.505686,7895.9305009,22031
22,16935.581603,9722.409884,22033
22,15125.249459,8524.6392256,22035
22,17326.373121,12450.86808,22037
22,18595.563532,12307.216372,22039
22,19322.713531,12594.434023,22041
22,10623.004596,12150.076856,22043
22,18687.913561,11773.709071,22045
22,15940.25035,11870.000495,22047
22,16249.929976,10426.727142,22049
22,15212.937508,10144.152856,22051
22,17976.961502,12800.588795,22053
22,15108.367018,8163.7546457,22055
22,16576.71992,9958.7238831,22057
22,12207.441587,10886.987249,22059
22,13407.985659,8468.8152376,22061
22,12096.119239,11837.732808,22063
22,17592.826668,13833.265614,22065
22,21239.723152,14174.046897,22067
22,21526.226201,11671.816078,22069
22,18477.168549,7763.0039335,22071
22,17517.154951,11083.62891,22073
22,12995.348057,9661.4635821,22075
22,18513.238868,11292.912872,22077
22,22910.682218,12502.14804,22079
22,13900.046609,12475.211084,22081
22,16947.180477,12035.291765,22083
22,19661.3566,13082.164433,22085
22,17132.632142,12586.054669,22087
22,15600.241325,8116.5487909,22089
22,22816.413983,15544.503695,22091
22,14800.295084,6928.3148554,22093
22,11985.496425,11650.257356,22095
22,20814.956593,13025.84089,22097
22,15142.499264,10265.004141,22099
22,19230.501521,11847.917351,22101
22,13131.447707,8158.6766898,22103
22,17369.01629,11751.894495,22105
22,13327.275636,16160.202467,22107
22,17942.013203,10682.883615,22109
22,22353.869949,12811.416323,22111
22,14024.965516,10057.478797,22113
22,12705.878597,12007.190898,22115
22,20125.653727,17713.004686,22117
22,18770.58962,15129.856694,22119
22,13560.86225,10280.113019,22121
22,15987.257055,12796.576456,22123
22,15141.867028,14435.951754,22125
22,16792.548756,16401.976176,22127
23,10838.015543,8387.9345713,23000
23,15082.662931,10039.368812,23001
23,,10398.67814,23003
23,9386.1310455,6067.5868201,23005
23,,9827.1336309,23007
23,,8066.7167035,23009
23,,9457.1843312,23011
23,,7784.3703127,23013
23,,7268.5263966,23015
23,,9652.2636801,23017
23,17714.027599,9955.0094439,23019
23,,9689.1404766,23021
23,,5943.2382439,23023
23,,10616.572115,23025
23,,8758.1276549,23027
23,,12890.930496,23029
23,,7470.1053742,23031
24,11556.488925,7208.1164599,24000
24,14909.612196,11858.905303,24001
24,9388.4409266,6851.0554969,24003
24,11073.4431,8046.8818242,24005
24,10468.984908,6533.7269981,24009
24,12696.9823,10328.355639,24011
24,9247.7614337,6448.8262051,24013
24,13862.128419,11872.872362,24015
24,9244.7729611,9313.9430029,24017
24,19447.326318,10265.087718,24019
24,8255.4215055,5929.4892238,24021
24,,8472.5127803,24023
24,10235.427038,6983.8794546,24025
24,7588.1327948,4178.9454539,24027
24,12294.755411,8254.743888,24029
24,7298.9001997,4397.4477869,24031
24,9693.7339174,7029.781492,24033
24,10352.970246,6035.3911072,24035
24,13892.096419,7419.3264463,24037
24,10028.513398,11998.677852,24039
24,13399.656023,7190.4902539,24041
24,13515.647693,10917.463809,24043
24,13771.740402,9011.4880963,24045
24,12631.606406,7215.7200134,24047
24,19862.538377,10593.103533,24510
25,8726.2311023,5910.7477708,25000
25,8676.217668,7253.4510071,25001
25,18201.562447,8430.6682565,25003
25,8333.7684075,7845.7304054,25005
25,,3775.9608954,25007
25,8077.7879594,5827.2664837,25009
25,,5828.2745381,25011
25,13613.919463,7971.2831117,25013
25,9623.771083,5743.7231774,25015
25,6187.1004447,4694.2385268,25017
25,,4508.6693592,25019
25,7141.9554164,4839.5691484,25021
25,7712.7031295,6500.20093,25023
25,10051.837646,5466.8204992,25025
25,8742.6566685,6516.3214516,25027
26,16672.999552,7568.1392851,26000
26,,10955.419174,26001
26,,8324.3632742,26003
26,11285.260974,6650.9044101,26005
26,,7682.4381296,26007
26,,7277.5559354,26009
26,,10939.485681,26011
26,,8251.9552039,26013
26,,7065.2503963,26015
26,10967.184295,9452.8479547,26017
26,,9413.6577118,26019
26,18401.942677,8026.2001618,26021
26,13991.57178,8436.6521462,26023
26,15806.004091,10548.942025,26025
26,12892.409363,9177.3360943,26027
26,,7847.7360475,26029
26,,9806.9735812,26031
26,,7209.9393528,26033
26,,11195.550509,26035
26,,5146.3890091,26037
26,,8672.8774754,26039
26,,8597.6264354,26041
26,,9185.7110692,26043
26,9852.659213,7841.7643498,26045
26,,6264.9193631,26047
26,21400.012792,9808.4038382,26049
26,,11398.134541,26051
26,,9356.1968616,26053
26,,6400.5783036,26055
26,,9025.0646623,26057
26,,9031.4979478,26059
26,,7317.3364471,26061
26,,7541.9116564,26063
26,17810.167443,8568.3871608,26065
26,,7179.9027073,26067
26,,12495.790409,26069
26,,10798.367198,26071
26,14702.116433,8493.5664063,26073
26,18073.213641,9050.270436,26075
26,15930.081502,6744.2492409,26077
26,,9612.8688313,26079
26,14562.650812,5631.2228444,26081
26,,7144.510516,26083
26,11597.135687,10236.326691,26085
26,,8451.7106079,26087
26,,4307.3201442,26089
26,9111.8201471,8224.8454661,26091
26,,5577.5099047,26093
26,,9722.2090003,26095
26,,7387.7533326,26097
26,12778.258294,7878.6849595,26099
26,,10372.437864,26101
26,,6926.6190488,26103
26,,8752.8762577,26105
26,,8195.5956122,26107
26,,6964.6402755,26109
26,,6446.9393915,26111
26,,8099.0636324,26113
26,15353.981387,8430.6045685,26115
26,,8934.4381758,26117
26,,12108.26729,26119
26,17091.605821,8231.49425,26121
26,,8775.5197695,26123
26,11329.899428,5590.3154252,26125
26,,8078.8181991,26127
26,,11941.915497,26129
26,,13797.437244,26131
26,,7659.9792583,26133
26,,12684.875678,26135
26,,9604.2782847,26137
26,11846.26272,4829.5138677,26139
26,,7879.8130561,26141
26,,13125.197096,26143
26,18903.183572,7974.170435,26145
26,18525.190564,9403.8766328,26147
26,21484.098744,10060.03907,26149
26,,9329.6022305,26151
26,,9051.9710897,26153
26,,8254.991307,26155
26,,8862.6730589,26157
26,15595.199176,8931.8069775,26159
26,12041.077931,5200.1355416,26161
26,19343.466884,8733.3574543,26163
26,,10567.099421,26165
27,11607.078393,5726.7702796,27000
27,,8566.361055,27001
27,7978.4343567,6069.850221,27003
27,,5158.0906688,27005
27,,6368.8809622,27007
27,,5991.6004007,27009
27,,8214.1263028,27011
27,8168.011916,5695.7717886,27013
27,,4859.4537176,27015
27,,6982.1757469,27017
27,,3915.4452885,27019
27,,8052.6598601,27021
27,,6971.2817807,27023
27,,5808.6731507,27025
27,13038.135305,6135.3855747,27027
27,,9094.6041517,27029
27,,3246.8551443,27031
27,,6864.1793269,27033
27,,6834.9512289,27035
27,6498.0887167,4969.9691512,27037
27,,5321.4548368,27039
27,,5952.6383287,27041
27,,7578.5193108,27043
27,,5946.6440768,27045
27,,8080.0567737,27047
27,,5968.8074093,27049
27,,9526.3277364,27051
27,13792.323661,4942.7498734,27053
27,,5483.4964921,27055
27,,5242.8979955,27057
27,,6613.7365876,27059
27,,9037.2613447,27061
27,,5533.4406177,27063
27,,7221.7442329,27065
27,,6238.0736262,27067
27,,9068.5667679,27069
27,,8874.6544875,27071
27,,6648.4485168,27073
27,,4608.9254578,27075
27,,6071.1577583,27077
27,,6527.0727361,27079
27,,6398.6750534,27081
27,,6108.9654554,27083
27,,5757.1446253,27085
27,,8778.1776722,27087
27,,5984.0225962,27089
27,,5828.4854246,27091
27,,5762.6736096,27093
27,,8027.6377087,27095
27,,7518.6353105,27097
27,,7106.2857007,27099
27,,5564.6350058,27101
27,,5033.3792661,27103
27,,7367.1094485,27105
27,,7929.4418819,27107
27,12170.03323,5044.2563612,27109
27,,6847.9146374,27111
27,,7443.8169909,27113
27,,8288.9055156,27115
27,,7465.9840777,27117
27,,6865.3943296,27119
27,,8974.753279,27121
27,14623.929602,6241.1386199,27123
27,,7637.5189903,27125
27,,6485.3869946,27127
27,,7388.0000297,27129
27,,5507.9069875,27131
27,,7208.4504203,27133
27,,8208.8392281,27135
27,19015.56124,8087.035163,27137
27,5463.2408505,4680.7865353,27139
27,,4869.5866158,27141
27,,6823.1526695,27143
27,9648.0919778,5830.1071588,27145
27,,6011.2628195,27147
27,,4137.6388233,27149
27,,7897.7205849,27151
27,,7078.9162228,27153
27,,8009.7133167,27155
27,,6630.4591146,27157
27,,6001.454474,27159
27,,5528.3125705,27161
27,6471.8165165,4749.0363175,27163
27,,5995.6598406,27165
27,,8390.3645206,27167
27,,5533.2572528,27169
27,11616.133934,4913.2701043,27171
27,,7785.5602078,27173
28,16720.871434,11478.167039,28000
28,19949.815285,10830.36993,28001
28,17336.980667,12330.207609,28003
28,20124.753977,13564.298747,28005
28,15257.789627,12809.343005,28007
28,14095.433692,16813.980592,28009
28,23667.255158,13136.414469,28011
28,17451.357536,14171.066646,28013
28,20316.617888,12752.169855,28015
28,17474.745948,12381.757001,28017
28,17371.758467,10041.55498,28019
28,19900.548357,,28021
28,19027.553155,11775.766223,28023
28,13868.780274,11367.305009,28025
28,25603.739871,12093.913964,28027
28,18949.037907,13572.957316,28029
28,19455.899913,14299.397265,28031
28,10958.843155,11134.714779,28033
28,16982.342076,11951.818752,28035
28,17366.865518,11148.767334,28037
28,20455.170744,13470.740016,28039
28,7269.7467336,10912.647689,28041
28,20424.081754,12811.443925,28043
28,17295.479732,11392.320358,28045
28,14592.534723,11710.710246,28047
28,17453.33385,12129.109351,28049
28,24368.585711,12120.013649,28051
28,24252.489674,14809.745235,28053
28,,,28055
28,15759.784755,10680.85897,28057
28,15859.260953,11406.023635,28059
28,20574.457449,11283.443012,28061
28,17765.628525,,28063
28,19902.895667,15697.492232,28065
28,15939.074878,13100.734198,28067
28,11226.340586,9931.1500884,28069
28,11314.037772,7215.1154494,28071
28,9730.7582291,8721.3131106,28073
28,17602.762349,11440.771208,28075
28,15170.49414,14549.705278,28077
28,15874.516799,11558.477567,28079
28,15480.882309,10872.532248,28081
28,24058.042959,14382.195854,28083
28,17194.068598,11473.97542,28085
28,16014.23456,11116.644279,28087
28,11887.12038,5747.7718949,28089
28,19032.25844,16584.764614,28091
28,19080.475205,15927.926392,28093
28,17081.51199,11502.411936,28095
28,20840.61527,15272.33304,28097
28,20603.964706,12094.698693,28099
28,19006.43091,12017.347115,28101
28,16135.836243,8815.8822316,28103
28,13978.490729,7104.6190183,28105
28,16836.036001,12479.386067,28107
28,18308.33971,15037.99913,28109
28,22999.957937,13760.121674,28111
28,17827.393209,13370.791459,28113
28,11615.509958,11646.86087,28115
28,20335.281502,11949.336757,28117
28,19664.378749,19339.870783,28119
28,8833.7279341,8422.210167,28121
28,17110.48774,14368.30341,28123
28,23452.756982,18274.503443,28125
28,17985.772455,13887.07659,28127
28,15480.026499,13082.57662,28129
28,15864.089486,13529.854543,28131
28,20215.649724,16110.286024,28133
28,16216.940359,12672.266657,28135
28,18750.115892,12452.624251,28137
28,13832.791251,13094.892789,28139
28,24915.491322,14726.569862,28141
28,22186.296459,23540.35446,28143
28,15302.406431,10863.245288,28145
28,23009.038794,12611.517615,28147
28,16489.817944,14091.724308,28149
28,22421.767667,14258.67031,28151
28,20791.22855,11767.167202,28153
28,22617.022914,15000.988178,28155
28,19462.74741,17821.304538,28157
28,16417.669622,11067.230971,28159
28,13346.508934,19543.642579,28161
28,17576.518652,13480.841044,28163
29,18329.747146,9162.5913667,29000
29,,9419.7163884,29001
29,,6756.6439374,29003
29,,11175.428352,29005
29,21371.83622,9351.7872474,29007
29,,11361.694568,29009
29,,9596.4183921,29011
29,,9594.444907,29013
29,,11917.328382,29015
29,,12007.225038,29017
29,13636.191199,7159.7767446,29019
29,18917.938569,12183.417325,29021
29,31308.994905,15278.692562,29023
29,,9927.2382399,29025
29,11303.502386,9073.3473193,29027
29,,9270.0892683,29029
29,17679.07856,8014.3437971,29031
29,,10540.245304,29033
29,,14779.537481,29035
29,9840.0269893,8057.6634328,29037
29,,11711.069249,29039
29,,8252.8790954,29041
29,,7894.2772391,29043
29,,6909.7763789,29045
29,9967.1521995,6954.1474725,29047
29,,8285.205033,29049
29,12278.169307,7782.5767396,29051
29,17732.419264,7223.6446772,29053
29,,15286.330857,29055
29,,12481.282072,29057
29,,11955.809859,29059
29,,9474.3704903,29061
29,,10767.710488,29063
29,,15220.435957,29065
29,,12511.294099,29067
29,28669.834779,15766.586656,29069
29,17126.225832,10294.049049,29071
29,,13396.495287,29073
29,,9536.9688271,29075
29,22446.002036,10317.224298,29077
29,,10804.346658,29079
29,,8079.3561296,29081
29,,10482.152954,29083
29,,13980.920143,29085
29,,5331.0056898,29087
29,,9668.2225155,29089
29,,11838.520753,29091
29,,17071.985577,29093
29,17759.868818,9123.3023137,29095
29,15873.939267,11066.541433,29097
29,12121.587011,9905.488387,29099
29,9609.4031557,8778.4331826,29101
29,,10675.20215,29103
29,,12852.448909,29105
29,,9767.0119159,29107
29,,11313.827266,29109
29,,8730.4974423,29111
29,27143.008979,8934.4071656,29113
29,,8808.5185297,29115
29,,8230.3226783,29117
29,,12862.329274,29119
29,,7968.0285798,29121
29,,12386.276719,29123
29,,9591.4603324,29125
29,22029.004625,11124.423458,29127
29,,8974.222696,29129
29,,9949.5721888,29131
29,18123.331254,14006.548169,29133
29,,10036.358861,29135
29,,9770.3157051,29137
29,,10378.059387,29139
29,,11477.693151,29141
29,19282.454248,15603.131258,29143
29,,10762.682073,29145
29,,5209.316398,29147
29,,14011.125389,29149
29,,6363.2899048,29151
29,,10405.73521,29153
29,28996.088961,20544.615996,29155
29,,8190.263761,29157
29,15811.730899,10596.737468,29159
29,,12986.512391,29161
29,15132.387406,8502.2237384,29163
29,5754.9835812,6665.3429823,29165
29,,10656.525547,29167
29,7610.4377949,11667.734762,29169
29,,12061.864247,29171
29,,10424.378741,29173
29,9789.1820041,10359.153726,29175
29,,11557.329691,29177
29,,11632.038434,29179
29,,18583.286511,29181
29,10473.273782,6159.4934218,29183
29,,11094.034605,29185
29,,8826.540181,29186
29,10331.34142,13111.767878,29187
29,18522.368753,6463.7672181,29189
29,11665.271251,10015.38444,29195
29,,12048.197395,29197
29,,8000.9206879,29199
29,16878.401593,12233.037287,29201
29,,14370.611541,29203
29,,8852.7334006,29205
29,,10933.084473,29207
29,,12008.732672,29209
29,,13532.311913,29211
29,,12408.878356,29213
29,,13933.212673,29215
29,,13145.855139,29217
29,29350.337797,9457.7008502,29219
29,,16496.455167,29221
29,,14399.151939,29223
29,,9600.7524413,29225
29,,10511.089069,29227
29,,12316.584249,29229
29,25891.398361,8946.402155,29510
30,16346.067668,7468.3954639,30000
30,,5599.1780122,30001
30,,8896.805687,30003
30,,8534.3519354,30005
30,,6334.6268621,30007
30,,7330.2722854,30009
30,,9229.3239377,30011
30,,8275.2340422,30013
30,,5139.0113197,30015
30,,9742.5690319,30017
30,,7216.3636125,30019
30,,10545.725178,30021
30,,12052.32104,30023
30,,8167.5932145,30025
30,,7793.5067764,30027
30,,8188.5206106,30029
30,,4216.9456044,30031
30,,,30033
30,,5757.469246,30035
30,,12560.885085,30037
30,,10793.599644,30039
30,,9191.3235269,30041
30,,8238.6322502,30043
30,,8731.9095341,30045
30,,8472.4720279,30047
30,,6828.1783098,30049
30,,,30051
30,,9719.8272182,30053
30,,,30055
30,,6336.363941,30057
30,,9112.5917942,30059
30,,9972.4040727,30061
30,,6320.8994411,30063
30,,10099.917373,30065
30,,8060.0841147,30067
30,,,30069
30,,5287.2763126,30071
30,,4556.4493323,30073
30,,,30075
30,,9291.7697365,30077
30,,4716.4721227,30079
30,,6292.3037662,30081
30,,8809.5505641,30083
30,,7936.6834961,30085
30,,7843.6690286,30087
30,,12079.992235,30089
30,,7827.6120303,30091
30,,10492.230032,30093
30,,8945.5853847,30095
30,,6619.4470151,30097
30,,7003.2885185,30099
30,,9622.662949,30101
30,,,30103
30,,7547.9601054,30105
30,,11074.58609,30107
30,,,30109
30,28477.536054,8759.1085203,30111
31,12951.418727,6886.8390734,31000
31,,8278.9153352,31001
31,,6097.887612,31003
31,,,31005
31,,,31007
31,,,31009
31,,6711.7739011,31011
31,,9751.3802324,31013
31,,9251.7971409,31015
31,,10653.15862,31017
31,,5927.4588986,31019
31,,12236.27307,31021
31,,5419.8217127,31023
31,,7322.8683135,31025
31,,5575.4946041,31027
31,,8223.3150636,31029
31,,8438.1974826,31031
31,,10135.350874,31033
31,,5037.6609897,31035
31,,5791.575062,31037
31,,6289.9853079,31039
31,,8289.5849011,31041
31,,7338.9447568,31043
31,,8593.8322422,31045
31,,7390.1341432,31047
31,,7970.7759787,31049
31,,4963.9599039,31051
31,,9077.4985873,31053
31,14675.623701,7038.8256345,31055
31,,9496.0158251,31057
31,,5924.2597256,31059
31,,12974.691404,31061
31,,8545.2895214,31063
31,,9695.047674,31065
31,,8000.8824328,31067
31,,8914.1377333,31069
31,,8363.9503964,31071
31,,11020.183822,31073
31,,,31075
31,,5713.5843316,31077
31,,7523.1584751,31079
31,,6141.1655052,31081
31,,8114.8006645,31083
31,,,31085
31,,7955.2956842,31087
31,,6655.2454982,31089
31,,,31091
31,,5256.7942705,31093
31,,7729.6685888,31095
31,,8946.2943696,31097
31,,6897.3146236,31099
31,,9648.7294143,31101
31,,,31103
31,,10137.64219,31105
31,,5677.407968,31107
31,12731.130039,6193.5177811,31109
31,,9885.8335604,31111
31,,,31113
31,,,31115
31,,,31117
31,,6463.2357553,31119
31,,8650.1132574,31121
31,,8610.4514122,31123
31,,11861.432741,31125
31,,9873.6695697,31127
31,,8393.4070823,31129
31,,7754.4057857,31131
31,,10155.669428,31133
31,,6238.3803528,31135
31,,6512.8194105,31137
31,,7713.3708826,31139
31,,5892.780689,31141
31,,7207.4988794,31143
31,,8982.4059863,31145
31,,6044.3391546,31147
31,,,31149
31,,5996.3700848,31151
31,7759.9981418,5302.4313119,31153
31,,6905.3745022,31155
31,,10351.535225,31157
31,,5393.9490824,31159
31,,6971.3904914,31161
31,,5770.7558883,31163
31,,,31165
31,,5336.5180544,31167
31,,6754.9357954,31169
31,,,31171
31,,4864.7314657,31173
31,,8507.9014072,31175
31,,4899.1766015,31177
31,,5030.0537665,31179
31,,7892.6945088,31181
31,,,31183
31,,8194.3291953,31185
32,14712.911075,9312.6595267,32000
32,,11750.175822,32001
32,14742.406046,9058.0263724,32003
32,,7759.6817108,32005
32,,10176.50009,32007
32,,,32009
32,,16900.588249,32011
32,,11603.475019,32013
32,,8750.7663771,32015
32,,9030.2003213,32017
32,,10651.683431,32019
32,,21558.165765,32021
32,11968.380543,12460.447162,32023
32,,8863.9448505,32027
32,,7654.3691811,32029
32,17071.55841,8939.7929896,32031
32,,10348.825634,32033
32,10719.491321,12504.85264,32510
33,7318.4067852,6893.3841719,33000
33,,7836.9184757,33001
33,,7677.3004087,33003
33,,7267.8978648,33005
33,,11765.066958,33007
33,,6795.2759135,33009
33,7466.0240794,7248.0599236,33011
33,,6951.9905333,33013
33,10437.695189,5153.8149273,33015
33,,7871.1525997,33017
33,,8302.0875271,33019
34,12424.188384,6120.5215063,34000
34,18409.976879,9896.5255546,34001
34,7466.7056816,4830.0868602,34003
34,9991.7851484,6453.9147316,34005
34,15234.157212,7614.6270515,34007
34,13583.349321,9266.7125468,34009
34,14946.771789,9946.5606756,34011
34,13316.119627,4523.4928977,34013
34,12559.251157,7224.3955313,34015
34,12959.426783,6133.3813551,34017
34,6394.1205055,4603.3848112,34019
34,15505.344148,5779.0621493,34021
34,8297.1530461,6811.7340303,34023
34,11948.42711,5325.3128232,34025
34,8274.1440803,4509.3362407,34027
34,12179.320476,7098.6647864,34029
34,16182.636411,6286.8860078,34031
34,22242.956117,9974.315259,34033
34,8755.9466653,4849.676841,34035
34,9539.0830193,6805.3018419,34037
34,10306.476033,5033.1207452,34039
34,10240.112788,7419.9226477,34041
35,15845.340568,9617.1119274,35000
35,17431.856381,8989.9515111,35001
35,,8838.9154246,35003
35,29094.999437,13129.878657,35005
35,,11199.283397,35006
35,,9464.3475739,35007
35,17048.833943,11800.953376,35009
35,,16163.346883,35011
35,12718.222004,9642.3475572,35013
35,17884.537861,12351.877421,35015
35,,12619.793151,35017
35,,11131.5307,35019
35,,,35021
35,,5068.7630705,35023
35,25231.694163,13740.817729,35025
35,,11983.654309,35027
35,,3063.1694921,35028
35,,21986.033169,35029
35,,8552.234186,35031
35,,,35033
35,16621.546838,9376.8488728,35035
35,,21999.459779,35037
35,,13429.520562,35039
35,,9673.0752165,35041
35,12693.807955,7209.9650805,35043
35,,10606.10718,35045
35,,8411.7651702,35047
35,11346.776139,6709.5114153,35049
35,,20570.39853,35051
35,,11855.79488,35053
35,,11029.363705,35055
35,,13517.495939,35057
35,,11598.769989,35059
35,9707.6826242,10693.761743,35061
36,10777.402936,6056.9416376,36000
36,14647.323746,6348.7399729,36001
36,,8471.5491051,36003
36,12110.559088,10695.461251,36005
36,16350.386019,8819.8599887,36007
36,22096.26461,10312.918412,36009
36,11380.966984,7990.1534739,36011
36,17923.157339,9181.1115,36013
36,15471.120902,9676.2577884,36015
36,,9958.7781822,36017
36,,7524.2419404,36019
36,17295.082868,7426.028894,36021
36,,8295.0066514,36023
36,,9115.5972641,36025
36,9547.158465,6508.809629,36027
36,16814.24712,6737.3658312,36029
36,,7566.0196127,36031
36,,7987.5536767,36033
36,16894.263391,9871.5193658,36035
36,22039.064374,7418.721078,36037
36,11849.831724,8574.9702958,36039
36,,6483.545775,36041
36,,7741.8141403,36043
36,7973.0305291,7825.4660857,36045
